id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,closest_station,stop_id,station,line__001,line__002,ll__001,ll__002,closest_station_distance,closest_station_1km,closest_station_2km,closest_station_3km,closest_station_4km,closest_station_5km,closest_station_10km,x,y
182613,Entire 2 BR! Clean condo 3 beds Charlestown Boston,875739,Max,,Charlestown,42.377387032265055,-71.06043519614649,Entire home/apt,169,5,105,2018-12-28,1.16,1,4,Community College Station,135,Community College Station,orange,,42.373588,-71.069777,0.8759676194788774,Community College Station,Community College Station,Community College Station,Community College Station,Community College Station,Community College Station,1295.0,342.0
190170,In-Law Suite w/Room to Spare :-),841314,Fanny & Candice,,Dorchester,42.31039471069863,-71.06907432515601,Entire home/apt,55,7,63,2019-01-14,0.7,1,257,Fields Corner,120,Fields Corner,red,,42.300139,-71.061705,1.2914106041442972,,Fields Corner,Fields Corner,Fields Corner,Fields Corner,Fields Corner,1315.0,1500.0
196806,"Comfy couch, Centrally located",958639,Larry,,Fenway,42.34452373216799,-71.08683719659065,Shared room,79,3,74,2019-01-15,0.82,1,353,Symphony Station,218,Symphony Station,green,,42.342688,-71.085054,0.2512862915841961,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,828.0,972.0
197146,[1689] Brand New 2BR off Newbury Street,25188,Seamless,,Back Bay,42.34794627306118,-71.08488222123127,Entire home/apt,356,2,22,2016-11-20,0.26,62,362,Hynes Convention Center,171,Hynes Convention Center,green,,42.347939,-71.087939,0.2512091313154569,Hynes Convention Center,Hynes Convention Center,Hynes Convention Center,Hynes Convention Center,Hynes Convention Center,Hynes Convention Center,797.0,812.0
197727,"Great Boston neighborhood , Jamaica Plain",964356,Jill,,Jamaica Plain,42.3131970326139,-71.11832362091809,Private room,85,2,38,2018-12-31,0.43,1,59,Green Street Station,148,Green Street Station,orange,,42.31035900000001,-71.107801,0.9210044346474048,Green Street Station,Green Street Station,Green Street Station,Green Street Station,Green Street Station,Green Street Station,647.0,1415.0
197972,Perfect Location--Super Studio!,965697,Chris & Kristina,,Jamaica Plain,42.31732134712932,-71.1083382470032,Entire home/apt,90,2,354,2018-11-25,4.01,2,0,Stony Brook Station,147,Stony Brook Station,orange,,42.317213,-71.104754,0.2949453467671537,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,715.0,1346.5
200265,Comfort in Historic Melville Park 2,847253,Susan,,Dorchester,42.29362567996864,-71.06652076227766,Private room,69,2,177,2018-11-03,1.99,2,345,Shawmut Station,121,Shawmut Station,red,,42.293251,-71.06573900000002,0.07661872603731815,Shawmut Station,Shawmut Station,Shawmut Station,Shawmut Station,Shawmut Station,Shawmut Station,1315.0,1537.0
205894,Beautiful Victorian House/Room D,119019,Hermina,,Dorchester,42.298490908055584,-71.05880244016217,Private room,55,1,197,2018-10-26,2.19,10,343,Fields Corner,120,Fields Corner,red,,42.300139,-71.061705,0.30094940172701035,Fields Corner,Fields Corner,Fields Corner,Fields Corner,Fields Corner,Fields Corner,1315.0,1500.0
210097,Treetop Haven in the City,1035747,Maria Elena,,Jamaica Plain,42.318635400684855,-71.10640627596929,Entire home/apt,110,3,163,2018-12-09,1.82,1,252,Stony Brook Station,147,Stony Brook Station,orange,,42.317213,-71.104754,0.20849689189228449,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,715.0,1346.5
211921,Boston Loft: 7 Skylights!,1092168,Meg,,Roslindale,42.281428775551895,-71.12576419618556,Entire home/apt,300,45,68,2015-06-15,0.77,1,365,Forest Hills Station,149,Forest Hills Station,orange,,42.300647,-71.11586899999998,2.286726177986104,,,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,579.0,1483.0
217498,"Private bedroom, bath and lounge.",1123263,Deepti & Michael,,Brighton,42.352572976732944,-71.15056520109587,Private room,99,3,160,2018-10-06,1.82,1,0,Warren Street Station,184,Warren Street Station,green,,42.348409,-71.140509,0.9472608170184968,Warren Street Station,Warren Street Station,Warren Street Station,Warren Street Station,Warren Street Station,Warren Street Station,288.0,633.0
220676,Private room off the Freedom Trail.,1144302,Howard,,North End,42.36539015346572,-71.05438197261003,Private room,95,2,212,2018-11-18,2.39,1,138,Haymarket Station,137,Haymarket Station,orange,green,42.362998,-71.058362,0.4215212222352384,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,1295.0,588.0
225224,4th floor office room,85770,Robert,,South End,42.34642847317033,-71.07502990080344,Private room,105,1,295,2018-11-18,3.34,5,0,Back Bay Station,142,Back Bay Station,orange,,42.347332,-71.076043,0.13048261835599795,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,1010.0,1053.0
225834,Skyline View to Boston,1176995,Duane,,Roslindale,42.280528126236185,-71.13084254103526,Private room,65,28,53,2018-06-25,0.6,2,200,Forest Hills Station,149,Forest Hills Station,orange,,42.300647,-71.11586899999998,2.5537557561426145,,,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,579.0,1483.0
225979,Cozy Room & Fresh Roasted Coffee,1176995,Duane,,Roslindale,42.2814520694321,-71.12925004404066,Private room,55,28,96,2018-08-17,1.08,2,223,Forest Hills Station,149,Forest Hills Station,orange,,42.300647,-71.11586899999998,2.4014616943218376,,,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,579.0,1483.0
228883,[1330-2CD] Deluxe 2 Bedroom in The Fenway,25188,Seamless,,Fenway,42.34362397838654,-71.09792813561556,Entire home/apt,569,3,4,2013-08-06,0.05,62,89,Fenway Station,204,Fenway Station,green,,42.345463,-71.104259,0.5590442826888973,Fenway Station,Fenway Station,Fenway Station,Fenway Station,Fenway Station,Fenway Station,625.0,856.0
250345,[1344] 1 BR Penthouse w/ Roof Deck,25188,Seamless,,Beacon Hill,42.356484327897945,-71.0694520845368,Entire home/apt,285,2,24,2017-01-29,0.28,62,263,Arlington Station,169,Arlington Station,green,,42.351983,-71.070923,0.5149119557682439,Arlington Station,Arlington Station,Arlington Station,Arlington Station,Arlington Station,Arlington Station,975.0,812.0
257588,BOSTON LUXURY FOR LESS!!! NEAR BCEC,1355344,Meri,,South Boston,42.330663724571146,-71.03984208025665,Entire home/apt,200,1,271,2018-12-27,3.43,1,201,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,1.4490129933629554,,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
276450,19th Century Luxury | South End | 1BR 1BA #3,1444340,Will,,Roxbury,42.33814027315353,-71.08000805615907,Entire home/apt,167,2,84,2018-10-31,1.03,37,214,Symphony Station,218,Symphony Station,green,,42.342688,-71.085054,0.6539999728212919,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,828.0,972.0
295285,"Single Bedroom, Quiet Neighborhood",1271326,Tom,,West Roxbury,42.28719370532696,-71.1681597440516,Private room,80,1,25,2018-08-16,0.36,1,249,Chestnut Hill Station,210,Chestnut Hill Station,green,,42.326651,-71.16534899999998,4.393535194902172,,,,,Chestnut Hill Station,Chestnut Hill Station,430.0,1048.0
307571,Beacon Hill Floorthrough Brownstone,26988,Anne,,Beacon Hill,42.3588141376562,-71.06547230731253,Entire home/apt,150,30,17,2018-07-30,0.57,10,271,Park Street Station,108,Park Street Station,red,green,42.356487,-71.062563,0.3522860618431976,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,1165.0,720.0
311240,"Upscale Back Bay Studio, River Views",1600541,Marina,,Back Bay,42.35262416707966,-71.08051383620193,Entire home/apt,165,2,174,2018-12-28,2.07,1,164,Copley Station,170,Copley Station,green,,42.349937,-71.077489,0.3886745129124915,Copley Station,Copley Station,Copley Station,Copley Station,Copley Station,Copley Station,887.0,812.0
315982,Beautiful Two BR & Two Bathroom Townhouse,119019,Hermina,,Dorchester,42.2992898444257,-71.05996995396157,Entire home/apt,196,1,103,2018-08-26,1.23,10,351,Fields Corner,120,Fields Corner,red,,42.300139,-71.061705,0.1711074106275384,Fields Corner,Fields Corner,Fields Corner,Fields Corner,Fields Corner,Fields Corner,1315.0,1500.0
318050,"South End Room on park by T, Prudential & Back Bay",1632478,Thiago & Niles,,South End,42.339796293186936,-71.07853429802778,Private room,99,2,273,2019-01-08,3.25,1,40,Symphony Station,218,Symphony Station,green,,42.342688,-71.085054,0.6249201352979482,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,828.0,972.0
322593,"Chef Kitch, 12 Min to Pru, Patio, Walker'sParadise",1651480,Edward,,South End,42.34348781143775,-71.07680165158365,Entire home/apt,168,3,357,2019-01-12,5.04,5,44,Back Bay Station,142,Back Bay Station,orange,,42.347332,-71.076043,0.4319774716905148,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,1010.0,1053.0
332225,"Beautiful house w/ Hot Tub, Parking & Yard!",1693497,Ken,,Jamaica Plain,42.29128816246878,-71.11396006312367,Entire home/apt,149,2,46,2017-08-20,0.6,1,0,Forest Hills Station,149,Forest Hills Station,orange,,42.300647,-71.11586899999998,1.0524327098506108,,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,579.0,1483.0
336946,"Sweet, Solar, Garden Apartment",1713739,Andrée,,Jamaica Plain,42.28825811306717,-71.11306691796358,Entire home/apt,145,3,187,2019-01-01,3.24,1,18,Forest Hills Station,149,Forest Hills Station,orange,,42.300647,-71.11586899999998,1.3967276203442005,,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,579.0,1483.0
349347,Experience Past|Enjoy Present|South End Studio #2,1444340,Will,,Roxbury,42.33823990254319,-71.08171734317412,Entire home/apt,167,2,90,2018-11-29,1.11,37,187,Symphony Station,218,Symphony Station,green,,42.342688,-71.085054,0.5655467258344644,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,828.0,972.0
349409,Family Home in Great Area,1770277,Genevieve,,Jamaica Plain,42.324425810711006,-71.1065150546793,Entire home/apt,250,5,5,2015-08-24,0.06,1,0,Heath Street Station,227,Heath Street Station,green,,42.328666,-71.110524,0.5752534878241747,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,586.0,1222.0
369880,North End Boston Studio Condo,1683708,Carlos And Cheryl,,North End,42.3660901411692,-71.0525546517861,Entire home/apt,155,5,34,2018-09-16,0.64,2,17,Haymarket Station,137,Haymarket Station,orange,green,42.362998,-71.058362,0.5881052527045892,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,1295.0,588.0
369940,North End 2 Bedroom Boston Condo-near FreedomTrail,1683708,Carlos And Cheryl,,North End,42.365189611639146,-71.05536089324784,Entire home/apt,145,5,28,2018-09-10,0.4,2,30,Haymarket Station,137,Haymarket Station,orange,green,42.362998,-71.058362,0.34667593098855765,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,1295.0,588.0
377474,Beautiful Victorian House,119019,Hermina,,Dorchester,42.29838951876525,-71.05931164774684,Entire home/apt,495,1,22,2018-09-24,0.28,10,358,Fields Corner,120,Fields Corner,red,,42.300139,-71.061705,0.2767471244928991,Fields Corner,Fields Corner,Fields Corner,Fields Corner,Fields Corner,Fields Corner,1315.0,1500.0
381187,Urban home in best JP location w AC,1912147,Pamela,,Jamaica Plain,42.314173986402224,-71.11541470426444,Entire home/apt,375,3,12,2015-10-04,0.15,1,0,Green Street Station,148,Green Street Station,orange,,42.31035900000001,-71.107801,0.7562372616665605,Green Street Station,Green Street Station,Green Street Station,Green Street Station,Green Street Station,Green Street Station,647.0,1415.0
400067,Private Room in Spacious Apartment1,1997048,ToRena,,Dorchester,42.30088320910919,-71.08189710640713,Private room,49,3,21,2017-04-18,0.31,6,364,Shawmut Station,121,Shawmut Station,red,,42.293251,-71.06573900000002,1.5768178780558553,,Shawmut Station,Shawmut Station,Shawmut Station,Shawmut Station,Shawmut Station,1315.0,1537.0
403587,Beautiful 2 bedroom apt sleeps 7,887148,Dawn,,Charlestown,42.382908823365945,-71.06955641881245,Entire home/apt,595,2,2,2014-03-27,0.03,6,364,Sullivan Square Station,134,Sullivan Square Station,orange,,42.383955,-71.077159,0.6351751381023861,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,1295.0,285.0
414419,Back Bay! Best Location in Boston!,2027295,Ravi,,Back Bay,42.3538695963596,-71.07972258052565,Entire home/apt,75,2,506,2019-01-15,6.17,1,187,Copley Station,170,Copley Station,green,,42.349937,-71.077489,0.4742434634134752,Copley Station,Copley Station,Copley Station,Copley Station,Copley Station,Copley Station,887.0,812.0
441014,Beacon Hill Marathon Finish Line walking distance!,2114859,Sophia,,Beacon Hill,42.360146547133716,-71.06858797476997,Entire home/apt,195,5,14,2018-11-16,0.25,1,100,Charles/MGH Station,107,Charles/MGH Station,red,,42.361212,-71.070674,0.208356507931739,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,1070.0,630.0
442735,South End Brownstone Family Home,1592221,Sarah,,South End,42.34362090082919,-71.067992576338,Entire home/apt,250,2,59,2018-12-27,0.73,1,135,Tufts Medical Center Station,141,Tufts Medical Center Station,orange,,42.349615,-71.063941,0.7450555333640211,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,1065.0,995.0
447826,"Sweet Little House in JP, Boston",2053557,Hilary,,Jamaica Plain,42.31713375085383,-71.10965966211437,Private room,71,3,278,2018-11-30,3.48,1,265,Stony Brook Station,147,Stony Brook Station,orange,,42.317213,-71.104754,0.4034436753884862,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,715.0,1346.5
472070,Penthouse|Beautiful Terrace|Marlborough| 2 BR 1BA,814298,Brent,,Back Bay,42.35147091712026,-71.08320443523486,Entire home/apt,150,2,60,2018-11-06,1.75,89,0,Copley Station,170,Copley Station,green,,42.349937,-71.077489,0.4996885207826262,Copley Station,Copley Station,Copley Station,Copley Station,Copley Station,Copley Station,887.0,812.0
475254,Spectacular Boston Townhouse in Heart of Boston,2355815,Francine,,Bay Village,42.3484557168945,-71.06810028933633,Entire home/apt,500,5,11,2018-10-03,0.39,1,160,Tufts Medical Center Station,141,Tufts Medical Center Station,orange,,42.349615,-71.063941,0.3653064253902269,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,1065.0,995.0
475988,"Lovely private, 20 mins to dwntwn, near parks +T!",2359572,Kelly,,Jamaica Plain,42.30439627966345,-71.11442053542154,Entire home/apt,207,1,15,2018-10-28,1.01,1,0,Forest Hills Station,149,Forest Hills Station,orange,,42.300647,-71.11586899999998,0.4335854078368551,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,579.0,1483.0
496022,"Private Floor, Private Bath, City Location",1956464,Maria,,Jamaica Plain,42.309200042544475,-71.11836465855009,Private room,200,2,16,2016-06-26,0.25,1,0,Green Street Station,148,Green Street Station,orange,,42.31035900000001,-71.107801,0.8781617187804135,Green Street Station,Green Street Station,Green Street Station,Green Street Station,Green Street Station,Green Street Station,647.0,1415.0
497810,"LOCATION, LOCATION, LOCATION, 3BDR DWNTWN",2329611,Jonathan,,Downtown,42.35439297534615,-71.06009357094518,Entire home/apt,299,1,297,2018-12-26,5.38,1,33,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.14091647650403868,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
511992,RiverView Luxury Apt Top Amenities,723220,Helena,,Downtown,42.355636261028316,-71.05826822156494,Entire home/apt,450,30,0,,,1,358,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.18010054249871107,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
